 Time  | Event  |   Node   | Routing Information
   6   | LEARN  |  18501   | • via 174
   6   | LEARN  |  18491   | • via 174
   6   | LEARN  |  18490   | • via 174
   6   | LEARN  |  18489   | • via 174
   6   | LEARN  |  18486   | • via 174
   6   | LEARN  |  18485   | • via 174
   6   | LEARN  |  18484   | • via 174
   6   | LEARN  |  18480   | • via 174
   6   | LEARN  |  18457   | • via 174
   6   | LEARN  |  18450   | • via 174
   6   | LEARN  |  18438   | • via 174
   6   | LEARN  |  18403   | • via 174
   6   | LEARN  |  18351   | • via 174
   6   | LEARN  |  18283   | • via 174
   6   | LEARN  |  18233   | • via 174
   6   | LEARN  |  18200   | • via 174
   6   | LEARN  |  18187   | • via 174
   6   | LEARN  |  18119   | • via 174
   6   | LEARN  |  18106   | • via 174
   6   | LEARN  |  18059   | • via 174
   6   | LEARN  |  18046   | • via 174
   6   | LEARN  |  18001   | • via 174
   6   | LEARN  |  17993   | • via 174
   6   | LEARN  |  17978   | • via 174
   6   | LEARN  |  17948   | • via 174
   6   | LEARN  |  17828   | • via 174
   6   | LEARN  |  17809   | • via 174
   6   | LEARN  |  17726   | • via 174
   6   | LEARN  |  17717   | • via 174
   6   | LEARN  |  17705   | • via 174
   6   | LEARN  |  17685   | • via 174
   6   | LEARN  |  17639   | • via 174
   6   | LEARN  |  17559   | • via 174
   6   | LEARN  |  17557   | • via 174
   6   | LEARN  |  17547   | • via 174
   6   | LEARN  |  17511   | • via 174
   6   | LEARN  |  17494   | • via 174
   6   | LEARN  |  17451   | • via 174
   6   | LEARN  |  17408   | • via 174
   6   | LEARN  |  17403   | • via 174
   6   | LEARN  |  17400   | • via 174
   6   | LEARN  |  17397   | • via 174
   6   | LEARN  |  17394   | • via 174
   6   | LEARN  |  17378   | • via 174
   6   | LEARN  |  17367   | • via 174
   6   | LEARN  |  17364   | • via 174
   6   | LEARN  |  17362   | • via 174
   6   | LEARN  |  17361   | • via 174
   6   | LEARN  |  17357   | • via 174
   6   | LEARN  |  17356   | • via 174
   6   | LEARN  |  17355   | • via 174
   6   | LEARN  |  17348   | • via 174
   6   | LEARN  |  17330   | • via 174
   6   | LEARN  |  17318   | • via 174
   6   | LEARN  |  17317   | • via 174
   6   | LEARN  |  17306   | • via 174
   6   | LEARN  |  17303   | • via 174
   6   | LEARN  |  17293   | • via 174
   6   | LEARN  |  17279   | • via 174
   6   | LEARN  |  17274   | • via 174
   6   | LEARN  |  17271   | • via 174
   6   | LEARN  |  17267   | • via 174
   6   | LEARN  |  17253   | • via 174
   6   | LEARN  |  17216   | • via 174
   6   | LEARN  |  17215   | • via 174
   6   | LEARN  |  17212   | • via 174
   6   | LEARN  |  17211   | • via 174
   6   | LEARN  |  17210   | • via 174
   6   | LEARN  |  17194   | • via 174
   6   | LEARN  |  17185   | • via 174
   6   | LEARN  |  17172   | • via 174
   6   | LEARN  |  17158   | • via 174
   6   | LEARN  |  17145   | • via 174
   6   | LEARN  |  17139   | • via 174
   6   | LEARN  |  17117   | • via 174
   6   | LEARN  |  17112   | • via 174
   6   | LEARN  |  17088   | • via 174
   6   | LEARN  |  17084   | • via 174
   6   | LEARN  |  17078   | • via 174
   6   | LEARN  |  17077   | • via 174
   6   | LEARN  |  17076   | • via 174
   6   | LEARN  |  17072   | • via 174
   6   | LEARN  |  17056   | • via 174
   6   | LEARN  |  17049   | • via 174
   6   | LEARN  |  17043   | • via 174
   6   | LEARN  |  17040   | • via 174
   6   | LEARN  |  17037   | • via 174
   6   | LEARN  |  17028   | • via 174
   6   | LEARN  |  17018   | • via 174
   6   | LEARN  |  17002   | • via 174
   6   | LEARN  |  16992   | • via 174
   6   | LEARN  |  16986   | • via 174
   6   | LEARN  |  16978   | • via 174
   6   | LEARN  |  16970   | • via 174
   6   | LEARN  |  16968   | • via 174
   6   | LEARN  |  16958   | • via 174
   6   | LEARN  |  16930   | • via 174
   6   | LEARN  |  16921   | • via 174
   6   | LEARN  |  16913   | • via 174
   6   | LEARN  |  16912   | • via 174
   6   | LEARN  |  16909   | • via 174
   6   | LEARN  |  16908   | • via 174
   6   | LEARN  |  16887   | • via 174
   6   | LEARN  |  16880   | • via 174
   6   | LEARN  |  16858   | • via 174
   6   | LEARN  |  16848   | • via 174
   6   | LEARN  |  16843   | • via 174
   6   | LEARN  |  16839   | • via 174
   6   | LEARN  |  16837   | • via 174
   6   | LEARN  |  16833   | • via 174
   6   | LEARN  |  16830   | • via 174
   6   | LEARN  |  16822   | • via 174
   6   | LEARN  |  16818   | • via 174
   6   | LEARN  |  16816   | • via 174
   6   | LEARN  |  16815   | • via 174
   6   | LEARN  |  16813   | • via 174
   6   | LEARN  |  16812   | • via 174
   6   | LEARN  |  16803   | • via 174
   6   | LEARN  |  16790   | • via 174
   6   | LEARN  |  16764   | • via 174
   6   | LEARN  |  16760   | • via 174
   6   | LEARN  |  16752   | • via 174
   6   | LEARN  |  16750   | • via 174
   6   | LEARN  |  16738   | • via 174
   6   | LEARN  |  16735   | • via 174
   6   | LEARN  |  16724   | • via 174
   6   | LEARN  |  16719   | • via 174
   6   | LEARN  |  16714   | • via 174
   6   | LEARN  |  16713   | • via 174
   6   | LEARN  |  16700   | • via 174
   6   | LEARN  |  16698   | • via 174
   6   | LEARN  |  16695   | • via 174
   6   | LEARN  |  16692   | • via 174
   6   | LEARN  |  16682   | • via 174
   6   | LEARN  |  16665   | • via 174
   6   | LEARN  |  16664   | • via 174
   6   | LEARN  |  16653   | • via 174
   6   | LEARN  |  16652   | • via 174
   6   | LEARN  |  16647   | • via 174
   6   | LEARN  |  16645   | • via 174
   6   | LEARN  |  16642   | • via 174
   6   | LEARN  |  16639   | • via 174
   6   | LEARN  |  16637   | • via 174
   6   | LEARN  |  16633   | • via 174
   6   | LEARN  |  16613   | • via 174
   6   | LEARN  |  16612   | • via 174
   6   | LEARN  |  16582   | • via 174
   6   | LEARN  |  16577   | • via 174
   6   | LEARN  |  16570   | • via 174
   6   | LEARN  |  16567   | • via 174
   6   | LEARN  |  16563   | • via 174
   6   | LEARN  |  16561   | • via 174
   6   | LEARN  |  16560   | • via 174
   6   | LEARN  |  16557   | • via 174
   6   | LEARN  |  16545   | • via 174
   6   | LEARN  |  16534   | • via 174
   6   | LEARN  |  16531   | • via 174
   6   | LEARN  |  16527   | • via 174
   6   | LEARN  |  16524   | • via 174
   6   | LEARN  |  16509   | • via 174
   6   | LEARN  |  16507   | • via 174
   6   | LEARN  |  16504   | • via 174
   6   | LEARN  |  16498   | • via 174
   6   | LEARN  |  16477   | • via 174
   6   | LEARN  |  16468   | • via 174
   6   | LEARN  |  16466   | • via 174
   6   | LEARN  |  16463   | • via 174
   6   | LEARN  |  16437   | • via 174
   6   | LEARN  |  16417   | • via 174
   6   | LEARN  |  16413   | • via 174
   6   | LEARN  |  16409   | • via 174
   6   | LEARN  |  16407   | • via 174
   6   | LEARN  |  16406   | • via 174
   6   | LEARN  |  16404   | • via 174
   6   | LEARN  |  16399   | • via 174
   6   | LEARN  |  16376   | • via 174
   6   | LEARN  |  16363   | • via 174
   6   | LEARN  |  16350   | • via 174
   6   | LEARN  |  16349   | • via 174
   6   | LEARN  |  16342   | • via 174
   6   | LEARN  |  16334   | • via 174
   6   | LEARN  |  16303   | • via 174
   6   | LEARN  |  16294   | • via 174
   6   | LEARN  |  16284   | • via 174
   6   | LEARN  |  16281   | • via 174
   6   | LEARN  |  16276   | • via 174
   6   | LEARN  |  16253   | • via 174
   6   | LEARN  |  16247   | • via 174
   6   | LEARN  |  16245   | • via 174
   6   | LEARN  |  16243   | • via 174
   6   | LEARN  |  16238   | • via 174
   6   | LEARN  |  16236   | • via 174
   6   | LEARN  |  16218   | • via 174
   6   | LEARN  |  16186   | • via 174
   6   | LEARN  |  16178   | • via 174
   6   | LEARN  |  16171   | • via 174
   6   | LEARN  |  16168   | • via 174
   6   | LEARN  |  16162   | • via 174
   6   | LEARN  |  16136   | • via 174
   6   | LEARN  |  16095   | • via 174
   6   | LEARN  |  16086   | • via 174
   6   | LEARN  |  16082   | • via 174
   6   | LEARN  |  16080   | • via 174
   6   | LEARN  |  16066   | • via 174
   6   | LEARN  |  16030   | • via 174
   6   | LEARN  |  15994   | • via 174
   6   | LEARN  |  15967   | • via 174
   6   | LEARN  |  15966   | • via 174
   6   | LEARN  |  15965   | • via 174
   6   | LEARN  |  15964   | • via 174
   6   | LEARN  |  15958   | • via 174
   6   | LEARN  |  15954   | • via 174
   6   | LEARN  |  15945   | • via 174
   6   | LEARN  |  15943   | • via 174
   6   | LEARN  |  15935   | • via 174
   6   | LEARN  |  15932   | • via 174
   6   | LEARN  |  15919   | • via 174
   6   | LEARN  |  15915   | • via 174
   6   | LEARN  |  15895   | • via 174
   6   | LEARN  |  15844   | • via 174
   6   | LEARN  |  15836   | • via 174
   6   | LEARN  |  15830   | • via 174
   6   | LEARN  |  15826   | • via 174
   6   | LEARN  |  15806   | • via 174
   6   | LEARN  |  15796   | • via 174
   6   | LEARN  |  15773   | • via 174
   6   | LEARN  |  15768   | • via 174
   6   | LEARN  |  15706   | • via 174
   6   | LEARN  |  29446   | • via 174
   6   | LEARN  |  15699   | • via 174
   6   | LEARN  |  15695   | • via 174
   6   | LEARN  |  15691   | • via 174
   6   | LEARN  |  15667   | • via 174
   6   | LEARN  |  15654   | • via 174
   6   | LEARN  |  15626   | • via 174
   6   | LEARN  |  15623   | • via 174
   6   | LEARN  |  29177   | • via 174
   6   | LEARN  |  15600   | • via 174
   6   | LEARN  |  15570   | • via 174
   6   | LEARN  |  15566   | • via 174
   6   | LEARN  |  15557   | • via 174
   6   | LEARN  |  15548   | • via 174
   6   | LEARN  |  15547   | • via 174
   6   | LEARN  |  15544   | • via 174
   6   | LEARN  |  29074   | • via 174
   6   | LEARN  |  15504   | • via 174
   6   | LEARN  |  15498   | • via 174
   6   | LEARN  |  15497   | • via 174
   6   | LEARN  |  15447   | • via 174
   6   | LEARN  |  15435   | • via 174
   6   | LEARN  |  15433   | • via 174
   6   | LEARN  |  15432   | • via 174
   6   | LEARN  |  15419   | • via 174
   6   | LEARN  |  15412   | • via 174
   6   | LEARN  |  15401   | • via 174
   6   | LEARN  |  15389   | • via 174
   6   | LEARN  |  15372   | • via 174
   6   | LEARN  |  15364   | • via 174
   6   | LEARN  |  15359   | • via 174
   6   | LEARN  |  15356   | • via 174
   6   | LEARN  |  28526   | • via 174
   6   | LEARN  |  15347   | • via 174
   6   | LEARN  |  15346   | • via 174
   6   | LEARN  |  15342   | • via 174
   6   | LEARN  |  15336   | • via 174
   6   | LEARN  |  15317   | • via 174
   6   | LEARN  |  15305   | • via 174
   6   | LEARN  |  15301   | • via 174
   6   | LEARN  |  28370   | • via 174
   6   | LEARN  |  15294   | • via 174
   6   | LEARN  |  15278   | • via 174
   6   | LEARN  |  15250   | • via 174
   6   | LEARN  |  15249   | • via 174
   6   | LEARN  |  15247   | • via 174
   6   | LEARN  |  15235   | • via 174
   6   | LEARN  |  15234   | • via 174
   6   | LEARN  |  60822   | • via 174
   6   | LEARN  |  15225   | • via 174
   6   | LEARN  |  15222   | • via 174
   6   | LEARN  |  15190   | • via 174
   6   | LEARN  |  15167   | • via 174
   6   | LEARN  |  15164   | • via 174
   6   | LEARN  |  15162   | • via 174
   6   | LEARN  |  15142   | • via 174
   6   | LEARN  |  15133   | • via 174
   6   | LEARN  |  15119   | • via 174
   6   | LEARN  |  15108   | • via 174
   6   | LEARN  |  15094   | • via 174
   6   | LEARN  |  15092   | • via 174
   6   | LEARN  |  15085   | • via 174
   6   | LEARN  |  15083   | • via 174
   6   | LEARN  |  15069   | • via 174
   6   | LEARN  |  27419   | • via 174
   6   | LEARN  |  15050   | • via 174
   6   | LEARN  |  15047   | • via 174
   6   | LEARN  |  15042   | • via 174
   6   | LEARN  |  15027   | • via 174
   6   | LEARN  |  15024   | • via 174
   6   | LEARN  |  15011   | • via 174
   6   | LEARN  |  15008   | • via 174
   6   | LEARN  |  27258   | • via 174
   6   | LEARN  |  14991   | • via 174
   6   | LEARN  |  14987   | • via 174
   6   | LEARN  |  14978   | • via 174
   6   | LEARN  |  14971   | • via 174
   6   | LEARN  |  14969   | • via 174
   6   | LEARN  |  14960   | • via 174
   6   | LEARN  |  14938   | • via 174
   6   | LEARN  |  26988   | • via 174
   6   | LEARN  |  14928   | • via 174
   6   | LEARN  |  14923   | • via 174
   6   | LEARN  |  14919   | • via 174
   6   | LEARN  |  14899   | • via 174
   6   | LEARN  |  14895   | • via 174
   6   | LEARN  |  14890   | • via 174
   6   | LEARN  |  14877   | • via 174
   6   | LEARN  |  14870   | • via 174
   6   | LEARN  |  14860   | • via 174
   6   | LEARN  |  14843   | • via 174
   6   | LEARN  |  14841   | • via 174
   6   | LEARN  |  14840   | • via 174
   6   | LEARN  |  14828   | • via 174
   6   | LEARN  |  14824   | • via 174
   6   | LEARN  |  14821   | • via 174
   6   | LEARN  |  26750   | • via 174
   6   | LEARN  |  14775   | • via 174
   6   | LEARN  |  14761   | • via 174
   6   | LEARN  |  14754   | • via 174
   6   | LEARN  |  14745   | • via 174
   6   | LEARN  |  14744   | • via 174
   6   | LEARN  |  14743   | • via 174
   6   | LEARN  |  14742   | • via 174
   6   | LEARN  |  26651   | • via 174
   6   | LEARN  |  14735   | • via 174
   6   | LEARN  |  14727   | • via 174
   6   | LEARN  |  14726   | • via 174
   6   | LEARN  |  26550   | • via 174
   6   | LEARN  |  14717   | • via 174
   6   | LEARN  |  14713   | • via 174
   6   | LEARN  |  14705   | • via 174
   6   | LEARN  |  26511   | • via 174
   6   | LEARN  |  14672   | • via 174
   6   | LEARN  |  14671   | • via 174
   6   | LEARN  |  14665   | • via 174
   6   | LEARN  |  14660   | • via 174
   6   | LEARN  |  14652   | • via 174
   6   | LEARN  |  14649   | • via 174
   6   | LEARN  |  14642   | • via 174
   6   | LEARN  |  14633   | • via 174
   6   | LEARN  |  14632   | • via 174
   6   | LEARN  |  14615   | • via 174
   6   | LEARN  |  14611   | • via 174
   6   | LEARN  |  14610   | • via 174
   6   | LEARN  |  14606   | • via 174
   6   | LEARN  |  14601   | • via 174
   6   | LEARN  |  14593   | • via 174
   6   | LEARN  |  26277   | • via 174
   6   | LEARN  |  14576   | • via 174
   6   | LEARN  |  14575   | • via 174
   6   | LEARN  |  14554   | • via 174
   6   | LEARN  |  14549   | • via 174
   6   | LEARN  |  14537   | • via 174
   6   | LEARN  |  14528   | • via 174
   6   | LEARN  |  14522   | • via 174
   6   | LEARN  |  26125   | • via 174
   6   | LEARN  |  14515   | • via 174
   6   | LEARN  |  14501   | • via 174
   6   | LEARN  |  14483   | • via 174
   6   | LEARN  |  14469   | • via 174
   6   | LEARN  |  14465   | • via 174
   6   | LEARN  |  14460   | • via 174
   6   | LEARN  |  14454   | • via 174
   6   | LEARN  |  25955   | • via 174
   6   | LEARN  |  14452   | • via 174
   6   | LEARN  |  14449   | • via 174
   6   | LEARN  |  14444   | • via 174
   6   | LEARN  |  14443   | • via 174
   6   | LEARN  |  14442   | • via 174
   6   | LEARN  |  14430   | • via 174
   6   | LEARN  |  14410   | • via 174
   6   | LEARN  |  25841   | • via 174
   6   | LEARN  |  14390   | • via 174
   6   | LEARN  |  14383   | • via 174
   6   | LEARN  |  14374   | • via 174
   6   | LEARN  |  14365   | • via 174
   6   | LEARN  |  14363   | • via 174
   6   | LEARN  |  14360   | • via 174
   6   | LEARN  |  14350   | • via 174
   6   | LEARN  |  25712   | • via 174
   6   | LEARN  |  14335   | • via 174
   6   | LEARN  |  14333   | • via 174
   6   | LEARN  |  14332   | • via 174
   6   | LEARN  |  14293   | • via 174
   6   | LEARN  |  25619   | • via 174
   6   | LEARN  |  14300   | • via 174
   6   | LEARN  |   8462   | • via 174
   6   | LEARN  |  14310   | • via 174
   6   | LEARN  |  14315   | • via 174
   6   | LEARN  |   4058   | • via 174
